"yearDraft","numberPickOverall","numberRound","numberRoundPick","namePlayer","nameOrganizationFrom","typeOrganizationFrom","idPlayer","idTeam","nameTeam","PLAYER_PROFILE_FLAG","slugOrganizationTypeFrom","locationOrganizationFrom","slugTeam","urlPlayerHeadshot"
2009,4,1,4,"Tyreke Evans","Memphis","College/University",201936,1610612758,"Sacramento Kings",1,"COL",NA,"SAC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201936.png"
2009,5,1,5,"Ricky Rubio","Joventut Badalona","Other Team/Club",201937,1610612750,"Minnesota Timberwolves",1,"PRO","Spain","MIN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201937.png"
2009,6,1,6,"Jonny Flynn","Syracuse","College/University",201938,1610612750,"Minnesota Timberwolves",1,"COL",NA,"MIN","RESOURCE/default_player.png"
2009,7,1,7,"Stephen Curry","Davidson","College/University",201939,1610612744,"Golden State Warriors",1,"COL",NA,"GSW","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201939.png"
2009,8,1,8,"Jordan Hill","Arizona","College/University",201941,1610612752,"New York Knicks",1,"COL",NA,"NYK","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201941.png"
2009,9,1,9,"DeMar DeRozan","Southern California","College/University",201942,1610612761,"Toronto Raptors",1,"COL",NA,"TOR","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201942.png"
2009,10,1,10,"Brandon Jennings","Pallacanestro Virtus Roma","Other Team/Club",201943,1610612749,"Milwaukee Bucks",1,"PRO","Italy","MIL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201943.png"
2009,11,1,11,"Terrence Williams","Louisville","College/University",201944,1610612751,"Brooklyn Nets",1,"COL",NA,"BKN","RESOURCE/default_player.png"
2009,12,1,12,"Gerald Henderson","Duke","College/University",201945,1610612766,"Charlotte Hornets",1,"COL",NA,"CHA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201945.png"
2009,13,1,13,"Tyler Hansbrough","North Carolina","College/University",201946,1610612754,"Indiana Pacers",1,"COL",NA,"IND","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201946.png"
2009,14,1,14,"Earl Clark","Louisville","College/University",201947,1610612756,"Phoenix Suns",1,"COL",NA,"PHX","RESOURCE/default_player.png"
2009,15,1,15,"Austin Daye","Gonzaga","College/University",201948,1610612765,"Detroit Pistons",1,"COL",NA,"DET","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201948.png"
2009,16,1,16,"James Johnson","Wake Forest","College/University",201949,1610612741,"Chicago Bulls",1,"COL",NA,"CHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201949.png"
2009,17,1,17,"Jrue Holiday","California-Los Angeles","College/University",201950,1610612755,"Philadelphia 76ers",1,"COL",NA,"PHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201950.png"
2009,18,1,18,"Ty Lawson","North Carolina","College/University",201951,1610612750,"Minnesota Timberwolves",1,"COL",NA,"MIN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201951.png"
2009,19,1,19,"Jeff Teague","Wake Forest","College/University",201952,1610612737,"Atlanta Hawks",1,"COL",NA,"ATL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201952.png"
2009,20,1,20,"Eric Maynor","Virginia Commonwealth","College/University",201953,1610612762,"Utah Jazz",1,"COL",NA,"UTA","RESOURCE/default_player.png"
2009,21,1,21,"Darren Collison","California-Los Angeles","College/University",201954,1610612740,"New Orleans Pelicans",1,"COL",NA,"NOP","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201954.png"
2009,22,1,22,"Victor Claver","Valencia BC","Other Team/Club",201964,1610612757,"Portland Trail Blazers",1,"PRO","Spain","POR","RESOURCE/default_player.png"
2009,23,1,23,"Omri Casspi","Maccabi Tel Aviv B.C.","Other Team/Club",201956,1610612758,"Sacramento Kings",1,"PRO","Israel","SAC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201956.png"
2009,24,1,24,"Byron Mullens","Ohio State","College/University",201957,1610612742,"Dallas Mavericks",1,"COL",NA,"DAL","RESOURCE/default_player.png"
2009,25,1,25,"Rodrigue Beaubois","Cholet Basket","Other Team/Club",201958,1610612760,"Oklahoma City Thunder",1,"PRO","France","OKC","RESOURCE/default_player.png"
2009,26,1,26,"Taj Gibson","Southern California","College/University",201959,1610612741,"Chicago Bulls",1,"COL",NA,"CHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201959.png"
2009,27,1,27,"DeMarre Carroll","Missouri","College/University",201960,1610612763,"Memphis Grizzlies",1,"COL",NA,"MEM","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201960.png"
2009,28,1,28,"Wayne Ellington","North Carolina","College/University",201961,1610612750,"Minnesota Timberwolves",1,"COL",NA,"MIN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201961.png"
2009,29,1,29,"Toney Douglas","Florida State","College/University",201962,1610612747,"Los Angeles Lakers",1,"COL",NA,"LAL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201962.png"
2009,30,1,30,"Christian Eyenga","CB Prat","Other Team/Club",201963,1610612739,"Cleveland Cavaliers",1,"PRO","Spain","CLE","RESOURCE/default_player.png"
2009,31,2,1,"Jeff Ayres","Arizona State","College/University",201965,1610612758,"Sacramento Kings",1,"COL",NA,"SAC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201965.png"
2009,32,2,2,"Jermaine Taylor","Central Florida","College/University",201966,1610612764,"Washington Wizards",1,"COL",NA,"WAS","RESOURCE/default_player.png"
2009,33,2,3,"Dante Cunningham","Villanova","College/University",201967,1610612757,"Portland Trail Blazers",1,"COL",NA,"POR","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201967.png"
2009,34,2,4,"Sergio Llull","Real Madrid Baloncesto","Other Team/Club",201968,1610612743,"Denver Nuggets",0,"PRO","Spain","DEN","RESOURCE/default_player.png"
2009,35,2,5,"DaJuan Summers","Georgetown","College/University",201969,1610612765,"Detroit Pistons",1,"COL",NA,"DET","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201969.png"
2009,36,2,6,"Sam Young","Pittsburgh","College/University",201970,1610612763,"Memphis Grizzlies",1,"COL",NA,"MEM","RESOURCE/default_player.png"
2009,37,2,7,"DeJuan Blair","Pittsburgh","College/University",201971,1610612759,"San Antonio Spurs",1,"COL",NA,"SAS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201971.png"
2009,38,2,8,"Jon Brockman","Washington","College/University",201972,1610612757,"Portland Trail Blazers",1,"COL",NA,"POR","RESOURCE/default_player.png"
2009,39,2,9,"Jonas Jerebko","Pallacanestro Biella","Other Team/Club",201973,1610612765,"Detroit Pistons",1,"PRO","Italy","DET","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201973.png"
2009,40,2,10,"Derrick Brown","Xavier","College/University",201974,1610612766,"Charlotte Hornets",1,"COL",NA,"CHA","RESOURCE/default_player.png"
2009,41,2,11,"Jodie Meeks","Kentucky","College/University",201975,1610612749,"Milwaukee Bucks",1,"COL",NA,"MIL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201975.png"
2009,42,2,12,"Patrick Beverley","BC Dnipro","Other Team/Club",201976,1610612747,"Los Angeles Lakers",1,"PRO","Ukraine","LAL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201976.png"
2009,43,2,13,"Marcus Thornton","Louisiana State","College/University",201977,1610612748,"Miami Heat",1,"COL",NA,"MIA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201977.png"
2009,44,2,14,"Chase Budinger","Arizona","College/University",201978,1610612765,"Detroit Pistons",1,"COL",NA,"DET","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201978.png"
2009,45,2,15,"Nick Calathes","Florida","College/University",201979,1610612750,"Minnesota Timberwolves",1,"COL",NA,"MIN","RESOURCE/default_player.png"
2009,46,2,16,"Danny Green","North Carolina","College/University",201980,1610612739,"Cleveland Cavaliers",1,"COL",NA,"CLE","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201980.png"
2009,47,2,17,"Henk Norel","Joventut Badalona","Other Team/Club",201994,1610612750,"Minnesota Timberwolves",0,"PRO","Spain","MIN","RESOURCE/default_player.png"
2009,48,2,18,"Taylor Griffin","Oklahoma","College/University",201981,1610612756,"Phoenix Suns",1,"COL",NA,"PHX","RESOURCE/default_player.png"
2009,49,2,19,"Sergiy Gladyr","MBC Mykolaiv","Other Team/Club",201982,1610612737,"Atlanta Hawks",0,"PRO","Ukraine","ATL","RESOURCE/default_player.png"
2009,50,2,20,"Goran Suton","Michigan State","College/University",201983,1610612762,"Utah Jazz",1,"COL",NA,"UTA","RESOURCE/default_player.png"
2009,51,2,21,"Jack McClinton","Miami (FL)","College/University",201984,1610612759,"San Antonio Spurs",0,"COL",NA,"SAS","RESOURCE/default_player.png"
2009,52,2,22,"AJ Price","Connecticut","College/University",201985,1610612754,"Indiana Pacers",1,"COL",NA,"IND","RESOURCE/default_player.png"
2009,53,2,23,"Nando De Colo","Cholet Basket","Other Team/Club",201986,1610612759,"San Antonio Spurs",1,"PRO","France","SAS","RESOURCE/default_player.png"
2009,54,2,24,"Robert Vaden","Alabama-Birmingham","College/University",201987,1610612766,"Charlotte Hornets",0,"COL",NA,"CHA","RESOURCE/default_player.png"
2009,55,2,25,"Patty Mills","St. Mary's (CA)","College/University",201988,1610612757,"Portland Trail Blazers",1,"COL",NA,"POR","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201988.png"
2009,56,2,26,"Ahmad Nivins","Saint Joseph's","College/University",201989,1610612742,"Dallas Mavericks",0,"COL",NA,"DAL","RESOURCE/default_player.png"
2009,57,2,27,"Emir Preldzic","Fenerbahce S.K.","Other Team/Club",201990,1610612756,"Phoenix Suns",0,"PRO","Turkey","PHX","RESOURCE/default_player.png"
2009,58,2,28,"Lester Hudson","Tennessee-Martin","College/University",201991,1610612738,"Boston Celtics",1,"COL",NA,"BOS","RESOURCE/default_player.png"
2009,59,2,29,"Chinemelu Elonu","Texas A&M","College/University",201992,1610612747,"Los Angeles Lakers",0,"COL",NA,"LAL","RESOURCE/default_player.png"
2009,60,2,30,"Robert Dozier","Memphis","College/University",201993,1610612748,"Miami Heat",1,"COL",NA,"MIA","RESOURCE/default_player.png"
2008,1,1,1,"Derrick Rose","Memphis","College/University",201565,1610612741,"Chicago Bulls",1,"COL",NA,"CHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201565.png"
2008,2,1,2,"Michael Beasley","Kansas State","College/University",201563,1610612748,"Miami Heat",1,"COL",NA,"MIA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201563.png"
2008,3,1,3,"O.J. Mayo","Southern California","College/University",201564,1610612750,"Minnesota Timberwolves",1,"COL",NA,"MIN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201564.png"
2008,4,1,4,"Russell Westbrook","California-Los Angeles","College/University",201566,1610612760,"Oklahoma City Thunder",1,"COL",NA,"OKC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201566.png"
2008,5,1,5,"Kevin Love","California-Los Angeles","College/University",201567,1610612763,"Memphis Grizzlies",1,"COL",NA,"MEM","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201567.png"
2008,6,1,6,"Danilo Gallinari","Olimpia Milano","Other Team/Club",201568,1610612752,"New York Knicks",1,"PRO","Italy","NYK","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201568.png"
2008,7,1,7,"Eric Gordon","Indiana","College/University",201569,1610612746,"Los Angeles Clippers",1,"COL",NA,"LAC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201569.png"
2008,8,1,8,"Joe Alexander","West Virginia","College/University",201570,1610612749,"Milwaukee Bucks",1,"COL",NA,"MIL","RESOURCE/default_player.png"
2008,9,1,9,"D.J. Augustin","Texas","College/University",201571,1610612766,"Charlotte Hornets",1,"COL",NA,"CHA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201571.png"
2008,10,1,10,"Brook Lopez","Stanford","College/University",201572,1610612751,"Brooklyn Nets",1,"COL",NA,"BKN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201572.png"
2008,11,1,11,"Jerryd Bayless","Arizona","College/University",201573,1610612754,"Indiana Pacers",1,"COL",NA,"IND","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201573.png"
2008,12,1,12,"Jason Thompson","Rider","College/University",201574,1610612758,"Sacramento Kings",1,"COL",NA,"SAC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201574.png"
2008,13,1,13,"Brandon Rush","Kansas","College/University",201575,1610612757,"Portland Trail Blazers",1,"COL",NA,"POR","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201575.png"
2008,14,1,14,"Anthony Randolph","Louisiana State","College/University",201576,1610612744,"Golden State Warriors",1,"COL",NA,"GSW","RESOURCE/default_player.png"
2008,15,1,15,"Robin Lopez","Stanford","College/University",201577,1610612756,"Phoenix Suns",1,"COL",NA,"PHX","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201577.png"
2008,16,1,16,"Marreese Speights","Florida","College/University",201578,1610612755,"Philadelphia 76ers",1,"COL",NA,"PHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201578.png"
2008,17,1,17,"Roy Hibbert","Georgetown","College/University",201579,1610612761,"Toronto Raptors",1,"COL",NA,"TOR","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201579.png"
2008,18,1,18,"JaVale McGee","Nevada-Reno","College/University",201580,1610612764,"Washington Wizards",1,"COL",NA,"WAS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201580.png"
2008,19,1,19,"JJ Hickson","North Carolina State","College/University",201581,1610612739,"Cleveland Cavaliers",1,"COL",NA,"CLE","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201581.png"
2008,20,1,20,"Alexis Ajinca","Hyeres-Toulon Var Basket","Other Team/Club",201582,1610612766,"Charlotte Hornets",1,"PRO","France","CHA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201582.png"
2008,21,1,21,"Ryan Anderson","California","College/University",201583,1610612751,"Brooklyn Nets",1,"COL",NA,"BKN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201583.png"
2008,22,1,22,"Courtney Lee","Western Kentucky","College/University",201584,1610612753,"Orlando Magic",1,"COL",NA,"ORL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201584.png"
2008,23,1,23,"Kosta Koufos","Ohio State","College/University",201585,1610612762,"Utah Jazz",1,"COL",NA,"UTA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201585.png"
2008,24,1,24,"Serge Ibaka","CB L'Hospitalet","Other Team/Club",201586,1610612760,"Oklahoma City Thunder",1,"PRO","Spain","OKC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201586.png"
2008,25,1,25,"Nicolas Batum","Le Mans Sarthe Basket","Other Team/Club",201587,1610612745,"Houston Rockets",1,"PRO","France","HOU","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201587.png"
2008,26,1,26,"George Hill","IUPUI","College/University",201588,1610612759,"San Antonio Spurs",1,"COL",NA,"SAS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201588.png"
2008,27,1,27,"Darrell Arthur","Kansas","College/University",201589,1610612740,"New Orleans Pelicans",1,"COL",NA,"NOP","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201589.png"
2008,28,1,28,"Donte Greene","Syracuse","College/University",201590,1610612763,"Memphis Grizzlies",1,"COL",NA,"MEM","RESOURCE/default_player.png"
2008,29,1,29,"DJ White","Indiana","College/University",201591,1610612765,"Detroit Pistons",1,"COL",NA,"DET","RESOURCE/default_player.png"
2008,30,1,30,"J.R. Giddens","New Mexico","College/University",201592,1610612738,"Boston Celtics",1,"COL",NA,"BOS","RESOURCE/default_player.png"
2008,31,2,1,"Nikola Pekovic","KK Partizan","Other Team/Club",201593,1610612750,"Minnesota Timberwolves",1,"PRO","Serbia","MIN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201593.png"
2008,32,2,2,"Walter Sharpe","Alabama-Birmingham","College/University",201594,1610612760,"Oklahoma City Thunder",1,"COL",NA,"OKC","RESOURCE/default_player.png"
2008,33,2,3,"Joey Dorsey","Memphis","College/University",201595,1610612757,"Portland Trail Blazers",1,"COL",NA,"POR","RESOURCE/default_player.png"
2008,34,2,4,"Mario Chalmers","Kansas","College/University",201596,1610612750,"Minnesota Timberwolves",1,"COL",NA,"MIN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201596.png"
2008,35,2,5,"DeAndre Jordan","Texas A&M","College/University",201599,1610612746,"Los Angeles Clippers",1,"COL",NA,"LAC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201599.png"
2008,36,2,6,"Omer Asik","Fenerbahce S.K.","Other Team/Club",201600,1610612757,"Portland Trail Blazers",1,"PRO","Turkey","POR","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201600.png"
2008,37,2,7,"Luc Mbah a Moute","California-Los Angeles","College/University",201601,1610612749,"Milwaukee Bucks",1,"COL",NA,"MIL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201601.png"
2008,38,2,8,"Kyle Weaver","Washington State","College/University",201602,1610612766,"Charlotte Hornets",1,"COL",NA,"CHA","RESOURCE/default_player.png"
