"yearDraft","numberPickOverall","numberRound","numberRoundPick","namePlayer","slugTeam","nameOrganizationFrom","typeOrganizationFrom","idPlayer","idTeam","nameTeam","cityTeam","teamName","PLAYER_PROFILE_FLAG","slugOrganizationTypeFrom","locationOrganizationFrom"
2002,16,1,16,"Jiri Welsch","PHI","KK Olimpija","Other Team/Club",2412,1610612755,"Philadelphia 76ers","Philadelphia","76ers",1,"PRO","Slovenia"
2002,17,1,17,"Juan Dixon","WAS","Maryland","College/University",2413,1610612764,"Washington Wizards","Washington","Wizards",1,"COL",NA
2002,18,1,18,"Curtis Borchardt","ORL","Stanford","College/University",2414,1610612753,"Orlando Magic","Orlando","Magic",1,"COL",NA
2002,19,1,19,"Ryan Humphrey","UTA","Notre Dame","College/University",2415,1610612762,"Utah Jazz","Utah","Jazz",1,"COL",NA
2002,20,1,20,"Kareem Rush","TOR","Missouri","College/University",2416,1610612761,"Toronto Raptors","Toronto","Raptors",1,"COL",NA
2002,21,1,21,"Qyntel Woods","POR","Northeast Mississippi Community College","College/University",2417,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"COL",NA
2002,22,1,22,"Casey Jacobsen","PHX","Stanford","College/University",2418,1610612756,"Phoenix Suns","Phoenix","Suns",1,"COL",NA
2002,23,1,23,"Tayshaun Prince","DET","Kentucky","College/University",2419,1610612765,"Detroit Pistons","Detroit","Pistons",1,"COL",NA
2002,24,1,24,"Nenad Krstic","NJN","KK Partizan","Other Team/Club",2420,1610612751,"New Jersey Nets","New Jersey","Nets",1,"PRO","Serbia"
2002,25,1,25,"Frank Williams","DEN","Illinois","College/University",2421,1610612743,"Denver Nuggets","Denver","Nuggets",1,"COL",NA
2002,26,1,26,"John Salmons","SAS","Miami (FL)","College/University",2422,1610612759,"San Antonio Spurs","San Antonio","Spurs",1,"COL",NA
2002,27,1,27,"Chris Jefferies","LAL","Fresno State","College/University",2423,1610612747,"Los Angeles Lakers","Los Angeles","Lakers",1,"COL",NA
2002,28,1,28,"Dan Dickau","SAC","Gonzaga","College/University",2424,1610612758,"Sacramento Kings","Sacramento","Kings",1,"COL",NA
2002,29,2,1,"Steve Logan","GSW","Cincinnati","College/University",2426,1610612744,"Golden State Warriors","Golden State","Warriors",0,"COL",NA
2002,30,2,2,"Roger Mason Jr.","CHI","Virginia","College/University",2427,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2002,31,2,3,"Robert Archibald","MEM","Illinois","College/University",2425,1610612763,"Memphis Grizzlies","Memphis","Grizzlies",1,"COL",NA
2002,32,2,4,"Vincent Yarbrough","DEN","Tennessee","College/University",2428,1610612743,"Denver Nuggets","Denver","Nuggets",1,"COL",NA
2002,33,2,5,"Dan Gadzuric","MIL","California-Los Angeles","College/University",2429,1610612749,"Milwaukee Bucks","Milwaukee","Bucks",1,"COL",NA
2002,34,2,6,"Carlos Boozer","CLE","Duke","College/University",2430,1610612739,"Cleveland Cavaliers","Cleveland","Cavaliers",1,"COL",NA
2002,35,2,7,"Milos Vujanic","NYK","KK Partizan","Other Team/Club",2525,1610612752,"New York Knicks","New York","Knicks",1,"PRO","Serbia"
2002,36,2,8,"David Andersen","ATL","Virtus Pallacanestro Bologna","Other Team/Club",2431,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"PRO","Italy"
2002,37,2,9,"Tito Maddox","HOU","Fresno State","College/University",2432,1610612745,"Houston Rockets","Houston","Rockets",1,"COL",NA
2002,38,2,10,"Rod Grizzard","WAS","Alabama","College/University",2433,1610612764,"Washington Wizards","Washington","Wizards",0,"COL",NA
2002,39,2,11,"Juan Carlos Navarro","WAS","FC Barcelona Basquet","Other Team/Club",2434,1610612764,"Washington Wizards","Washington","Wizards",1,"PRO","Spain"
2002,40,2,12,"Mario Kasun","LAC","Skyliners Frankfurt","Other Team/Club",2435,1610612746,"Los Angeles Clippers","Los Angeles","Clippers",1,"PRO","Germany"
2002,41,2,13,"Flip Murray","MIL","Shaw","College/University",2436,1610612749,"Milwaukee Bucks","Milwaukee","Bucks",1,"COL",NA
2002,42,2,14,"Jason Jennings","POR","Arkansas State","College/University",2438,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",0,"COL",NA
2002,43,2,15,"Lonny Baxter","CHI","Maryland","College/University",2437,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2002,44,2,16,"Sam Clancy","PHI","Southern California","College/University",2439,1610612755,"Philadelphia 76ers","Philadelphia","76ers",1,"COL",NA
2002,45,2,17,"Matt Barnes","MEM","California-Los Angeles","College/University",2440,1610612763,"Memphis Grizzlies","Memphis","Grizzlies",1,"COL",NA
2002,46,2,18,"Jamal Sampson","UTA","California","College/University",2441,1610612762,"Utah Jazz","Utah","Jazz",1,"COL",NA
2002,47,2,19,"Chris Owens","MIL","Texas","College/University",2442,1610612749,"Milwaukee Bucks","Milwaukee","Bucks",1,"COL",NA
2002,48,2,20,"Peter Fehse","SEA","SV Halle","Other Team/Club",2526,1610612760,"Seattle SuperSonics","Seattle","SuperSonics",0,"PRO","Germany"
2002,49,2,21,"Darius Songaila","BOS","Wake Forest","College/University",2443,1610612738,"Boston Celtics","Boston","Celtics",1,"COL",NA
2002,50,2,22,"Federico Kammerichs","POR","Club Ourense Baloncesto","Other Team/Club",2444,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",0,"PRO","Spain"
2002,51,2,23,"Marcus Taylor","MIN","Michigan State","College/University",2445,1610612750,"Minnesota Timberwolves","Minnesota","Timberwolves",0,"COL",NA
2002,52,2,24,"Rasual Butler","MIA","La Salle","College/University",2446,1610612748,"Miami Heat","Miami","Heat",1,"COL",NA
2002,53,2,25,"Tamar Slay","NJN","Marshall","College/University",2447,1610612751,"New Jersey Nets","New Jersey","Nets",1,"COL",NA
2002,54,2,26,"Mladen Sekularac","DAL","KK FMP","Other Team/Club",2448,1610612742,"Dallas Mavericks","Dallas","Mavericks",0,"PRO","Serbia"
2002,55,2,27,"Luis Scola","SAS","Saski Baskonia","Other Team/Club",2449,1610612759,"San Antonio Spurs","San Antonio","Spurs",1,"PRO","Spain"
2002,56,2,28,"Randy Holcomb","SAS","San Diego State","College/University",2450,1610612759,"San Antonio Spurs","San Antonio","Spurs",1,"COL",NA
2002,57,2,29,"Corsley Edwards","SAC","Central Connecticut State","College/University",2451,1610612758,"Sacramento Kings","Sacramento","Kings",1,"COL",NA
2001,1,1,1,"Kwame Brown","WAS","Glynn Academy","High School",2198,1610612764,"Washington Wizards","Washington","Wizards",1,"HS",NA
2001,2,1,2,"Tyson Chandler","LAC","Dominguez","High School",2199,1610612746,"Los Angeles Clippers","Los Angeles","Clippers",1,"HS",NA
2001,3,1,3,"Pau Gasol","ATL","FC Barcelona Basquet","Other Team/Club",2200,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"PRO","Spain"
2001,4,1,4,"Eddy Curry","CHI","Thornwood","High School",2201,1610612741,"Chicago Bulls","Chicago","Bulls",1,"HS",NA
2001,5,1,5,"Jason Richardson","GSW","Michigan State","College/University",2202,1610612744,"Golden State Warriors","Golden State","Warriors",1,"COL",NA
2001,6,1,6,"Shane Battier","MEM","Duke","College/University",2203,1610612763,"Memphis Grizzlies","Memphis","Grizzlies",1,"COL",NA
2001,7,1,7,"Eddie Griffin","NJN","Seton Hall","College/University",2204,1610612751,"New Jersey Nets","New Jersey","Nets",1,"COL",NA
2001,8,1,8,"DeSagana Diop","CLE","Oak Hill Academy","High School",2205,1610612739,"Cleveland Cavaliers","Cleveland","Cavaliers",1,"HS",NA
2001,9,1,9,"Rodney White","DET","North Carolina-Charlotte","College/University",2206,1610612765,"Detroit Pistons","Detroit","Pistons",1,"COL",NA
2001,10,1,10,"Joe Johnson","BOS","Arkansas","College/University",2207,1610612738,"Boston Celtics","Boston","Celtics",1,"COL",NA
2001,11,1,11,"Kedrick Brown","BOS","Northwest Florida State","College/University",2208,1610612738,"Boston Celtics","Boston","Celtics",1,"COL",NA
2001,12,1,12,"Vladimir Radmanovic","SEA","KK FMP","Other Team/Club",2209,1610612760,"Seattle SuperSonics","Seattle","SuperSonics",1,"PRO","Serbia"
2001,13,1,13,"Richard Jefferson","HOU","Arizona","College/University",2210,1610612745,"Houston Rockets","Houston","Rockets",1,"COL",NA
2001,14,1,14,"Troy Murphy","GSW","Notre Dame","College/University",2211,1610612744,"Golden State Warriors","Golden State","Warriors",1,"COL",NA
2001,15,1,15,"Steven Hunter","ORL","DePaul","College/University",2212,1610612753,"Orlando Magic","Orlando","Magic",1,"COL",NA
2001,16,1,16,"Kirk Haston","CHH","Indiana","College/University",2213,1610612766,"Charlotte Hornets","Charlotte","Hornets",1,"COL",NA
2001,17,1,17,"Michael Bradley","TOR","Villanova","College/University",2214,1610612761,"Toronto Raptors","Toronto","Raptors",1,"COL",NA
2001,18,1,18,"Jason Collins","HOU","Stanford","College/University",2215,1610612745,"Houston Rockets","Houston","Rockets",1,"COL",NA
2001,19,1,19,"Zach Randolph","POR","Michigan State","College/University",2216,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"COL",NA
2001,20,1,20,"Brendan Haywood","CLE","North Carolina","College/University",2217,1610612739,"Cleveland Cavaliers","Cleveland","Cavaliers",1,"COL",NA
2001,21,1,21,"Joseph Forte","BOS","North Carolina","College/University",2218,1610612738,"Boston Celtics","Boston","Celtics",1,"COL",NA
2001,22,1,22,"Jeryl Sasser","ORL","Southern Methodist","College/University",2219,1610612753,"Orlando Magic","Orlando","Magic",1,"COL",NA
2001,23,1,23,"Brandon Armstrong","HOU","Pepperdine","College/University",2220,1610612745,"Houston Rockets","Houston","Rockets",1,"COL",NA
2001,24,1,24,"Raul Lopez","UTA","Real Madrid Baloncesto","Other Team/Club",2221,1610612762,"Utah Jazz","Utah","Jazz",1,"PRO","Spain"
2001,25,1,25,"Gerald Wallace","SAC","Alabama","College/University",2222,1610612758,"Sacramento Kings","Sacramento","Kings",1,"COL",NA
2001,26,1,26,"Samuel Dalembert","PHI","Seton Hall","College/University",2223,1610612755,"Philadelphia 76ers","Philadelphia","76ers",1,"COL",NA
2001,27,1,27,"Jamaal Tinsley","MEM","Iowa State","College/University",2224,1610612763,"Memphis Grizzlies","Memphis","Grizzlies",1,"COL",NA
2001,28,1,28,"Tony Parker","SAS","Paris Basket Racing","Other Team/Club",2225,1610612759,"San Antonio Spurs","San Antonio","Spurs",1,"PRO","France"
2001,29,2,1,"Trenton Hassell","CHI","Austin Peay","College/University",2239,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2001,30,2,2,"Gilbert Arenas","GSW","Arizona","College/University",2240,1610612744,"Golden State Warriors","Golden State","Warriors",1,"COL",NA
2001,31,2,3,"Omar Cook","ORL","St. John's (NY)","College/University",2241,1610612753,"Orlando Magic","Orlando","Magic",1,"COL",NA
2001,32,2,4,"Will Solomon","MEM","Clemson","College/University",2226,1610612763,"Memphis Grizzlies","Memphis","Grizzlies",1,"COL",NA
2001,33,2,5,"Terence Morris","ATL","Maryland","College/University",2242,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"COL",NA
2001,34,2,6,"Brian Scalabrine","NJN","Southern California","College/University",2243,1610612751,"New Jersey Nets","New Jersey","Nets",1,"COL",NA
2001,35,2,7,"Jeff Trepagnier","CLE","Southern California","College/University",2244,1610612739,"Cleveland Cavaliers","Cleveland","Cavaliers",1,"COL",NA
2001,36,2,8,"Damone Brown","PHI","Syracuse","College/University",2245,1610612755,"Philadelphia 76ers","Philadelphia","76ers",1,"COL",NA
2001,37,2,9,"Mehmet Okur","DET","Anadolu Efes S.K.","Other Team/Club",2246,1610612765,"Detroit Pistons","Detroit","Pistons",1,"PRO","Turkey"
2001,38,2,10,"Michael Wright","NYK","Arizona","College/University",2247,1610612752,"New York Knicks","New York","Knicks",0,"COL",NA
2001,39,2,11,"Earl Watson","SEA","California-Los Angeles","College/University",2248,1610612760,"Seattle SuperSonics","Seattle","SuperSonics",1,"COL",NA
2001,40,2,12,"Jamison Brewer","IND","Auburn","College/University",2249,1610612754,"Indiana Pacers","Indiana","Pacers",1,"COL",NA
2001,41,2,13,"Bobby Simmons","SEA","DePaul","College/University",2250,1610612760,"Seattle SuperSonics","Seattle","SuperSonics",1,"COL",NA
2001,42,2,14,"Eric Chenowith","NYK","Kansas","College/University",2251,1610612752,"New York Knicks","New York","Knicks",1,"COL",NA
2001,43,2,15,"Kyle Hill","DAL","Eastern Illinois","College/University",2252,1610612742,"Dallas Mavericks","Dallas","Mavericks",0,"COL",NA
2001,44,2,16,"Sean Lampley","CHI","California","College/University",2253,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2001,45,2,17,"Loren Woods","MIN","Arizona","College/University",2254,1610612750,"Minnesota Timberwolves","Minnesota","Timberwolves",1,"COL",NA
2001,46,2,18,"Ousmane Cisse","DEN","St. Jude Educational Institute","High School",2255,1610612743,"Denver Nuggets","Denver","Nuggets",1,"HS",NA
2001,47,2,19,"Antonis Fotsis","MEM","Panathinaikos B.C.","Other Team/Club",2238,1610612763,"Memphis Grizzlies","Memphis","Grizzlies",1,"PRO","Greece"
2001,48,2,20,"Ken Johnson","MIA","Ohio State","College/University",2256,1610612748,"Miami Heat","Miami","Heat",1,"COL",NA
2001,49,2,21,"Ruben Boumtje-Boumtje","POR","Georgetown","College/University",2257,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"COL",NA
2001,50,2,22,"Alton Ford","PHX","Houston","College/University",2228,1610612756,"Phoenix Suns","Phoenix","Suns",1,"COL",NA
2001,51,2,23,"Andre Hutson","MIL","Michigan State","College/University",2259,1610612749,"Milwaukee Bucks","Milwaukee","Bucks",0,"COL",NA
2001,52,2,24,"Jarron Collins","UTA","Stanford","College/University",2260,1610612762,"Utah Jazz","Utah","Jazz",1,"COL",NA
2001,53,2,25,"Kenny Satterfield","DAL","Cincinnati","College/University",2261,1610612742,"Dallas Mavericks","Dallas","Mavericks",1,"COL",NA
2001,54,2,26,"Maurice Jeffers","SAC","Saint Louis","College/University",2262,1610612758,"Sacramento Kings","Sacramento","Kings",0,"COL",NA
2001,55,2,27,"Robertas Javtokas","SAS","BC Lietuvos rytas","Other Team/Club",2263,1610612759,"San Antonio Spurs","San Antonio","Spurs",0,"PRO","Lithuania"
2001,56,2,28,"Alvin Jones","PHI","Georgia Tech","College/University",2264,1610612755,"Philadelphia 76ers","Philadelphia","76ers",1,"COL",NA
2001,57,2,29,"Bryan Bracey","SAS","Oregon","College/University",2265,1610612759,"San Antonio Spurs","San Antonio","Spurs",0,"COL",NA
2000,1,1,1,"Kenyon Martin","NJN","Cincinnati","College/University",2030,1610612751,"New Jersey Nets","New Jersey","Nets",1,"COL",NA
2000,2,1,2,"Stromile Swift","VAN","Louisiana State","College/University",2031,1610612763,"Vancouver Grizzlies","Vancouver","Grizzlies",1,"COL",NA
2000,3,1,3,"Darius Miles","LAC","East St. Louis","High School",2032,1610612746,"Los Angeles Clippers","Los Angeles","Clippers",1,"HS",NA
2000,4,1,4,"Marcus Fizer","CHI","Iowa State","College/University",2033,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2000,5,1,5,"Mike Miller","ORL","Florida","College/University",2034,1610612753,"Orlando Magic","Orlando","Magic",1,"COL",NA
2000,6,1,6,"DerMarr Johnson","ATL","Cincinnati","College/University",2035,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"COL",NA
2000,7,1,7,"Chris Mihm","CHI","Texas","College/University",2036,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2000,8,1,8,"Jamal Crawford","CLE","Michigan","College/University",2037,1610612739,"Cleveland Cavaliers","Cleveland","Cavaliers",1,"COL",NA
2000,9,1,9,"Joel Przybilla","HOU","Minnesota","College/University",2038,1610612745,"Houston Rockets","Houston","Rockets",1,"COL",NA
2000,10,1,10,"Keyon Dooling","ORL","Missouri","College/University",2039,1610612753,"Orlando Magic","Orlando","Magic",1,"COL",NA
2000,11,1,11,"Jerome Moiso","BOS","California-Los Angeles","College/University",2040,1610612738,"Boston Celtics","Boston","Celtics",1,"COL",NA
2000,12,1,12,"Etan Thomas","DAL","Syracuse","College/University",2041,1610612742,"Dallas Mavericks","Dallas","Mavericks",1,"COL",NA
2000,13,1,13,"Courtney Alexander","ORL","Fresno State","College/University",2042,1610612753,"Orlando Magic","Orlando","Magic",1,"COL",NA
2000,14,1,14,"Mateen Cleaves","DET","Michigan State","College/University",2043,1610612765,"Detroit Pistons","Detroit","Pistons",1,"COL",NA
2000,15,1,15,"Jason Collier","MIL","Georgia Tech","College/University",2044,1610612749,"Milwaukee Bucks","Milwaukee","Bucks",1,"COL",NA
2000,16,1,16,"Hedo Turkoglu","SAC","Anadolu Efes S.K.","Other Team/Club",2045,1610612758,"Sacramento Kings","Sacramento","Kings",1,"PRO","Turkey"
2000,17,1,17,"Desmond Mason","SEA","Oklahoma State","College/University",2046,1610612760,"Seattle SuperSonics","Seattle","SuperSonics",1,"COL",NA
2000,18,1,18,"Quentin Richardson","LAC","DePaul","College/University",2047,1610612746,"Los Angeles Clippers","Los Angeles","Clippers",1,"COL",NA
2000,19,1,19,"Jamaal Magloire","CHH","Kentucky","College/University",2048,1610612766,"Charlotte Hornets","Charlotte","Hornets",1,"COL",NA
2000,20,1,20,"Speedy Claxton","PHI","Hofstra","College/University",2049,1610612755,"Philadelphia 76ers","Philadelphia","76ers",1,"COL",NA
2000,21,1,21,"Morris Peterson","TOR","Michigan State","College/University",2050,1610612761,"Toronto Raptors","Toronto","Raptors",1,"COL",NA
2000,22,1,22,"Donnell Harvey","NYK","Florida","College/University",2051,1610612752,"New York Knicks","New York","Knicks",1,"COL",NA
2000,23,1,23,"DeShawn Stevenson","UTA","Washington Union","High School",2052,1610612762,"Utah Jazz","Utah","Jazz",1,"HS",NA
2000,24,1,24,"Dalibor Bagaric","CHI","KK Dubrava","Other Team/Club",2053,1610612741,"Chicago Bulls","Chicago","Bulls",1,"PRO","Croatia"
2000,25,1,25,"Jake Tsakalidis","PHX","A.E.K. Athens B.C.","Other Team/Club",2054,1610612756,"Phoenix Suns","Phoenix","Suns",1,"PRO","Greece"
2000,26,1,26,"Mamadou N'diaye","DEN","Auburn","College/University",2055,1610612743,"Denver Nuggets","Denver","Nuggets",1,"COL",NA
2000,27,1,27,"Primoz Brezec","IND","KK Olimpija","Other Team/Club",2056,1610612754,"Indiana Pacers","Indiana","Pacers",1,"PRO","Slovenia"
2000,28,1,28,"Erick Barkley","POR","St. John's (NY)","College/University",2057,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"COL",NA
2000,29,1,29,"Mark Madsen","LAL","Stanford","College/University",2058,1610612747,"Los Angeles Lakers","Los Angeles","Lakers",1,"COL",NA
2000,30,2,1,"Marko Jaric","LAC","Fortitudo Pallacanestro Bologna","Other Team/Club",2060,1610612746,"Los Angeles Clippers","Los Angeles","Clippers",1,"PRO","Italy"
2000,31,2,2,"Dan Langhi","DAL","Vanderbilt","College/University",2061,1610612742,"Dallas Mavericks","Dallas","Mavericks",1,"COL",NA
2000,32,2,3,"A.J. Guyton","CHI","Indiana","College/University",2062,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2000,33,2,4,"Jake Voskuhl","CHI","Connecticut","College/University",2063,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2000,34,2,5,"Khalid El-Amin","CHI","Connecticut","College/University",2064,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2000,35,2,6,"Mike Smith","WAS","Louisiana-Monroe","College/University",2065,1610612764,"Washington Wizards","Washington","Wizards",1,"COL",NA
2000,36,2,7,"Soumaila Samake","NJN","Cincinnati Stuff","Other Team/Club",2066,1610612751,"New Jersey Nets","New Jersey","Nets",1,"PRO","IBL"
2000,37,2,8,"Eddie House","MIA","Arizona State","College/University",2067,1610612748,"Miami Heat","Miami","Heat",1,"COL",NA
2000,38,2,9,"Eduardo Najera","HOU","Oklahoma","College/University",2059,1610612745,"Houston Rockets","Houston","Rockets",1,"COL",NA
